,Date,Home_Salinity,n,meanLowCon,meanHighCon,meanTemp,LowCon_ppt,HighCon_ppt,
658,5/14/2019,Low,48,1171.452083,1138.916667,14.165625,0.644298646,0.626404167,0.635351406
659,5/14/2019,Mid,48,2119.9375,2110.5875,14.165,1.165965625,1.160823125,1.163394375
660,5/15/2019,High,48,952.9083333,852.01875,13.231875,0.524099583,0.468610313,0.496354948
661,5/15/2019,Low,48,1169.466667,1136.954167,13.92791667,0.643206667,0.625324792,0.634265729
662,5/15/2019,Mid,48,2098.933333,2089.197917,13.9125,1.154413333,1.149058854,1.151736094
663,5/16/2019,High,48,959.0854167,858.53125,13.17854167,0.527496979,0.472192188,0.499844583
664,5/16/2019,Low,48,1169.99375,1137.61875,13.85395833,0.643496563,0.625690313,0.634593438
665,5/16/2019,Mid,48,2080.104167,2070.379167,13.75854167,1.144057292,1.138708542,1.141382917
666,5/17/2019,High,48,966.2916667,866.39375,13.26270833,0.531460417,0.476516563,0.50398849
667,5/17/2019,Low,48,1175.054167,1143.022917,13.9325,0.646279792,0.628662604,0.637471198
668,5/17/2019,Mid,48,2069.927083,2060.3,13.74520833,1.138459896,1.133165,1.135812448
669,5/18/2019,High,48,977.1354167,878.125,13.53729167,0.537424479,0.48296875,0.510196615
670,5/18/2019,Low,48,1181.141667,1149.172917,14.11166667,0.649627917,0.632045104,0.64083651
671,5/18/2019,Mid,48,2067.041667,2057.15625,13.86458333,1.136872917,1.131435938,1.134154427
672,5/19/2019,High,48,990.76875,892.9729167,13.92895833,0.544922813,0.491135104,0.518028958
673,5/19/2019,Low,48,1189.370833,1157.789583,14.419375,0.654153958,0.636784271,0.645469115
674,5/19/2019,Mid,48,2072.66875,2062.897917,14.12270833,1.139967813,1.134593854,1.137280833
675,5/2/2019,High,48,618.6875,519.34375,12.665,0.340278125,0.285639063,0.312958594
676,5/2/2019,Low,48,1030.385417,995.9395833,13.57895833,0.566711979,0.547766771,0.557239375
677,5/2/2019,Mid,48,2165.45,2156.6375,13.176875,1.1909975,1.186150625,1.188574063
678,5/20/2019,High,48,1004.777083,908.4375,14.38666667,0.552627396,0.499640625,0.52613401
679,5/20/2019,Low,48,1201.254167,1170.058333,14.83875,0.660689792,0.643532083,0.652110938
680,5/20/2019,Mid,48,2084.083333,2074.402083,14.5,1.146245833,1.140921146,1.14358349
681,5/21/2019,High,48,1019.4375,924.4895833,14.876875,0.560690625,0.508469271,0.534579948
682,5/21/2019,Low,48,1208.835417,1177.533333,15.33104167,0.664859479,0.647643333,0.656251406
683,5/21/2019,Mid,48,2099.610417,2089.835417,14.94458333,1.154785729,1.149409479,1.152097604
684,5/22/2019,High,48,1023.204167,928.7520833,14.91895833,0.562762292,0.510813646,0.536787969
685,5/22/2019,Low,48,1204.022917,1172.733333,15.39791667,0.662212604,0.645003333,0.653607969
686,5/22/2019,Mid,48,2100.475,2090.6875,15.111875,1.15526125,1.149878125,1.152569688
687,5/23/2019,High,48,1020.172917,925.41875,14.72479167,0.561095104,0.508980313,0.535037708
688,5/23/2019,Low,48,1197.627083,1166.46875,15.19541667,0.658694896,0.641557813,0.650126354
689,5/23/2019,Mid,48,2087,2077.258333,15.03541667,1.14785,1.142492083,1.145171042
690,5/24/2019,High,48,1024.735417,930.3354167,14.78854167,0.563604479,0.511684479,0.537644479
691,5/24/2019,Low,48,1202.045833,1170.677083,15.213125,0.661125208,0.643872396,0.652498802
692,5/24/2019,Mid,48,2079.085417,2069.460417,15.0425,1.143496979,1.138203229,1.140850104
693,5/25/2019,High,48,1034.45,940.7791667,15.04979167,0.5689475,0.517428542,0.543188021
694,5/25/2019,Low,48,1208.908333,1177.6625,15.43166667,0.664899583,0.647714375,0.656306979
695,5/25/2019,Mid,48,2079.664583,2069.9375,15.19708333,1.143815521,1.138465625,1.141140573
696,5/26/2019,High,48,1041.504167,948.61875,15.21333333,0.572827292,0.521740313,0.547283802
697,5/26/2019,Low,48,1216.38125,1184.783333,15.59666667,0.669009688,0.651630833,0.66032026
698,5/26/2019,Mid,48,2081.447917,2071.835417,15.37875,1.144796354,1.139509479,1.142152917
699,5/27/2019,High,48,1050.93125,959.05625,15.49666667,0.578012188,0.527480938,0.552746563
700,5/27/2019,Low,48,1225.7125,1194.722917,15.87791667,0.674141875,0.657097604,0.66561974
701,5/27/2019,Mid,48,2086.44375,2076.99375,15.635,1.147544063,1.142346563,1.144945313
702,5/28/2019,High,48,1058.545833,967.7,15.72395833,0.582200208,0.532235,0.557217604
703,5/28/2019,Low,48,1238.3125,1207.720833,16.10666667,0.681071875,0.664246458,0.672659167
704,5/28/2019,Mid,48,2090.45,2081.15625,15.87333333,1.1497475,1.144635938,1.147191719
705,5/29/2019,High,48,1063.6875,973.5375,15.89416667,0.585028125,0.535445625,0.560236875
706,5/29/2019,Low,48,1253.45,1223.41875,16.278125,0.6893975,0.672880313,0.681138906
707,5/29/2019,Mid,48,2092.047917,2082.7125,16.08083333,1.150626354,1.145491875,1.148059115
708,5/3/2019,High,48,670.5895833,567.525,12.94395833,0.368824271,0.31213875,0.34048151
709,5/3/2019,Low,48,1052.179167,1018.010417,13.82125,0.578698542,0.559905729,0.569302135
710,5/3/2019,Mid,48,2167.895833,2159.066667,13.34083333,1.192342708,1.187486667,1.189914688
711,5/30/2019,High,48,1073.533333,984.5104167,16.22041667,0.590443333,0.541480729,0.565962031
712,5/30/2019,Low,48,1272.91875,1243.633333,16.626875,0.700105313,0.683998333,0.692051823
713,5/30/2019,Mid,48,2097.864583,2088.2625,16.3575,1.153825521,1.148544375,1.151184948
714,5/31/2019,High,48,1080.69375,992.8604167,16.47729167,0.594381563,0.546073229,0.570227396
715,5/31/2019,Low,48,1295.116667,1266.48125,16.855,0.712314167,0.696564688,0.704439427
716,5/31/2019,Mid,48,2101.310417,2091.875,16.61104167,1.155720729,1.15053125,1.15312599
717,5/4/2019,High,48,715.3479167,610.01875,13.16333333,0.393441354,0.335510313,0.364475833
718,5/4/2019,Low,48,1070.004167,1036.064583,14.013125,0.588502292,0.569835521,0.579168906
719,5/4/2019,Mid,48,2174.189583,2165.35,13.57833333,1.195804271,1.1909425,1.193373385
720,5/5/2019,High,48,756.7833333,650.3416667,13.34520833,0.416230833,0.357687917,0.386959375
721,5/5/2019,Low,48,1088.302083,1054.108333,14.15145833,0.598566146,0.579759583,0.589162865
722,5/5/2019,Mid,48,2179.854167,2171.097917,13.805,1.198919792,1.194103854,1.196511823
723,5/6/2019,High,48,792.6020833,685.9583333,13.375625,0.435931146,0.377277083,0.406604115
724,5/6/2019,Low,48,1113.027083,1079.2875,14.130625,0.612164896,0.593608125,0.60288651
725,5/6/2019,Mid,48,2176.14375,2167.358333,13.89020833,1.196879063,1.192047083,1.194463073
726,5/7/2019,High,48,824.1145833,717.9770833,13.36083333,0.453263021,0.394887396,0.424075208
727,5/7/2019,Low,48,1128.720833,1095.3,14.14020833,0.620796458,0.602415,0.611605729
728,5/7/2019,Mid,48,2167.835417,2158.883333,13.89854167,1.192309479,1.187385833,1.189847656
729,5/8/2019,High,48,853.1916667,747.8416667,13.51958333,0.469255417,0.411312917,0.440284167
730,5/8/2019,Low,48,1141.841667,1108.383333,14.3025,0.628012917,0.609610833,0.618811875
731,5/8/2019,Mid,48,2167.897917,2158.914583,14.03979167,1.192343854,1.187403021,1.189873438
732,5/9/2019,High,48,879.0479167,774.7833333,13.67541667,0.483476354,0.426130833,0.454803594
733,5/9/2019,Low,48,1150.28125,1116.93125,14.435625,0.632654688,0.614312188,0.623483438
734,5/9/2019,Mid,48,2168.685417,2159.966667,14.20645833,1.192776979,1.187981667,1.190379323
735,6/1/2019,High,48,1083.6,996.05,16.59979167,0.59598,0.5478275,0.57190375
736,6/1/2019,Low,48,1315.066667,1287.0875,17.00145833,0.723286667,0.707898125,0.715592396
737,6/1/2019,Mid,48,2100.58125,2090.870833,16.76979167,1.155319688,1.149978958,1.152649323
738,6/10/2019,High,48,1076.50625,988.3166667,16.784375,0.592078438,0.543574167,0.567826302
739,6/10/2019,Low,48,1393.685417,1368.6,17.3325,0.766526979,0.75273,0.75962849
740,6/10/2019,Mid,48,2055.264583,2045.63125,17.25666667,1.130395521,1.125097188,1.127746354
741,6/11/2019,High,48,1075.35,987.0979167,16.795625,0.5914425,0.542903854,0.567173177
742,6/11/2019,Low,48,1399.916667,1375.022917,17.328125,0.769954167,0.756262604,0.763108385
743,6/11/2019,Mid,48,2049.8375,2040.014583,17.295,1.127410625,1.122008021,1.124709323
744,6/12/2019,High,48,1074.63125,986.325,16.79916667,0.591047188,0.54247875,0.566762969
745,6/12/2019,Low,48,1399.88125,1375.247917,17.36270833,0.769934688,0.756386354,0.763160521
746,6/12/2019,Mid,48,2044.685417,2034.570833,17.33104167,1.124576979,1.119013958,1.121795469
747,6/13/2019,High,48,1069.925,981.1333333,16.67979167,0.58845875,0.539623333,0.564041042
748,6/13/2019,Low,48,1402.7875,1378.391667,17.25958333,0.771533125,0.758115417,0.764824271
749,6/13/2019,Mid,48,2032.725,2022.26875,17.249375,1.11799875,1.112247813,1.115123281
750,6/14/2019,High,48,1065.7875,976.3583333,16.59958333,0.586183125,0.536997083,0.561590104
751,6/14/2019,Low,48,1410.510417,1386.564583,17.17208333,0.775780729,0.762610521,0.769195625
752,6/14/2019,Mid,48,2019.23125,2008.433333,17.18729167,1.110577188,1.104638333,1.10760776
753,6/15/2019,High,48,1062.352083,972.6333333,16.48375,0.584293646,0.534948333,0.55962099
754,6/15/2019,Low,48,1405.439583,1381.24375,16.99479167,0.772991771,0.759684063,0.766337917
755,6/15/2019,Mid,48,2003.335417,1992.220833,17.05416667,1.101834479,1.095721458,1.098777969
756,6/16/2019,High,48,1060.810417,970.9458333,16.48625,0.583445729,0.534020208,0.558732969
757,6/16/2019,Low,48,1398.122917,1373.866667,16.89958333,0.768967604,0.755626667,0.762297135
758,6/16/2019,Mid,48,1989.066667,1977.760417,16.93645833,1.093986667,1.087768229,1.090877448
759,6/17/2019,High,48,1066.722917,977.475,16.74916667,0.586697604,0.53761125,0.562154427
760,6/17/2019,Low,48,1398.910417,1374.879167,17.13958333,0.769400729,0.756183542,0.762792135
761,6/17/2019,Mid,48,1989.84375,1978.202083,17.04666667,1.094414063,1.088011146,1.091212604
762,6/18/2019,High,48,1074.910417,986.7395833,17.11458333,0.591200729,0.542706771,0.56695375
763,6/18/2019,Low,48,1412.283333,1389.147917,17.52979167,0.776755833,0.764031354,0.770393594
764,6/18/2019,Mid,48,1996.28125,1984.84375,17.31895833,1.097954688,1.091664063,1.094809375
765,6/19/2019,High,48,1080.552083,993.475,17.3925,0.594303646,0.54641125,0.570357448
766,6/19/2019,Low,48,1431.4625,1409.297917,17.83041667,0.787304375,0.775113854,0.781209115
767,6/19/2019,Mid,48,2001.93125,1990.810417,17.591875,1.101062188,1.094945729,1.098003958
768,6/2/2019,High,48,1084.954167,997.475,16.66979167,0.596724792,0.54861125,0.572668021
769,6/2/2019,Low,48,1332.96875,1305.533333,17.11291667,0.733132813,0.718043333,0.725588073
770,6/2/2019,Mid,48,2097.6625,2088.18125,16.88479167,1.153714375,1.148499688,1.151107031
771,6/20/2019,High,48,1084.75,998.05625,17.613125,0.5966125,0.548930938,0.572771719
772,6/20/2019,Low,48,1449.152083,1428.047917,18.05833333,0.797033646,0.785426354,0.79123
773,6/20/2019,Mid,48,2005.885417,1994.68125,17.83229167,1.103236979,1.097074688,1.100155833
774,6/21/2019,High,48,1088.9375,1002.802083,17.83395833,0.598915625,0.551541146,0.575228385
775,6/21/2019,Low,48,1470.527083,1450.3125,18.33,0.808789896,0.797671875,0.803230885
776,6/21/2019,Mid,48,2009.91875,1998.910417,18.09145833,1.105455313,1.099400729,1.102428021
777,6/22/2019,High,48,1088.891667,1002.822917,17.88645833,0.598890417,0.551552604,0.57522151
778,6/22/2019,Low,48,1478.916667,1459.25,18.38395833,0.813404167,0.8025875,0.807995833
779,6/22/2019,Mid,48,2007.077083,1996.01875,18.2,1.103892396,1.097810313,1.100851354
780,6/23/2019,High,48,1084.089583,997.60625,17.75083333,0.596249271,0.548683438,0.572466354
781,6/23/2019,Low,48,1476.195833,1456.702083,18.24479167,0.811907708,0.801186146,0.806546927
782,6/23/2019,Mid,48,1995.783333,1984.664583,18.13,1.097680833,1.091565521,1.094623177
783,6/24/2019,High,45,1075.535556,987.9244444,17.69466667,0.591544556,0.543358444,0.5674515
784,6/24/2019,Low,48,1469.1375,1449.74375,18.11604167,0.808025625,0.797359063,0.802692344
785,6/24/2019,Mid,48,1982.839583,1971.452083,18.025,1.090561771,1.084298646,1.087430208
786,6/25/2019,High,48,1074.972917,987.6,17.82041667,0.591235104,0.54318,0.567207552
787,6/25/2019,Low,48,1469.14375,1449.879167,18.20145833,0.808029063,0.797433542,0.802731302
788,6/25/2019,Mid,48,1977.383333,1966.129167,18.05020833,1.087560833,1.081371042,1.084465938
789,6/26/2019,High,48,1086.839583,1000.80625,18.09729167,0.597761771,0.550443438,0.574102604
790,6/26/2019,Low,48,1473.039583,1453.85625,18.48854167,0.810171771,0.799620938,0.804896354
791,6/26/2019,Mid,48,1980.889583,1969.795833,18.25416667,1.089489271,1.083387708,1.08643849
792,6/27/2019,High,48,1097.0875,1012.28125,18.32645833,0.603398125,0.556754688,0.580076406
793,6/27/2019,Low,48,1477.441667,1458.935417,18.72020833,0.812592917,0.802414479,0.807503698
794,6/27/2019,Mid,48,1982.9,1971.627083,18.439375,1.090595,1.084394896,1.087494948
795,6/28/2019,High,48,1106.2125,1022.31875,18.55333333,0.608416875,0.562275313,0.585346094
796,6/28/2019,Low,48,1480.602083,1462.004167,18.97104167,0.814331146,0.804102292,0.809216719
797,6/28/2019,Mid,48,1985.145833,1973.783333,18.61875,1.091830208,1.085580833,1.088705521
798,6/29/2019,High,48,1113.902083,1031.125,18.75854167,0.612646146,0.56711875,0.589882448
799,6/29/2019,Low,48,1484.21875,1465.995833,19.21770833,0.816320313,0.806297708,0.81130901
800,6/29/2019,Mid,48,1986.7375,1975.529167,18.805,1.092705625,1.086541042,1.089623333
801,6/3/2019,High,48,1085.489583,998.1395833,16.72520833,0.597019271,0.548976771,0.572998021
802,6/3/2019,Low,48,1349.66875,1322.74375,17.19520833,0.742317813,0.727509063,0.734913438
803,6/3/2019,Mid,48,2094.93125,2085.435417,16.97791667,1.152212188,1.146989479,1.149600833
804,6/30/2019,High,48,1120.4625,1038.560417,18.92,0.616254375,0.571208229,0.593731302
805,6/30/2019,Low,48,1495.33125,1477.547917,19.42645833,0.822432188,0.812651354,0.817541771
806,6/30/2019,Mid,48,1987.73125,1976.504167,18.969375,1.093252188,1.087077292,1.09016474
807,6/4/2019,High,48,1078.472917,990.39375,16.525,0.593160104,0.544716563,0.568938333
808,6/4/2019,Low,48,1353.904167,1327.020833,17.03479167,0.744647292,0.729861458,0.737254375
809,6/4/2019,Mid,48,2083.052083,2073.56875,16.90875,1.145678646,1.140462813,1.143070729
810,6/5/2019,High,48,1067.477083,977.9333333,16.21833333,0.587112396,0.537863333,0.562487865
811,6/5/2019,Low,48,1351.447917,1324.591667,16.7125,0.743296354,0.728525417,0.735910885
812,6/5/2019,Mid,48,2062.15,2052.520833,16.6775,1.1341825,1.128886458,1.131534479
813,6/6/2019,High,48,1068.860417,979.5083333,16.28708333,0.587873229,0.538729583,0.563301406
814,6/6/2019,Low,48,1360.33125,1333.572917,16.74020833,0.748182188,0.733465104,0.740823646
815,6/6/2019,Mid,48,2054.110417,2044.339583,16.654375,1.129760729,1.124386771,1.12707375
816,6/7/2019,High,48,1076.1375,987.8875,16.59645833,0.591875625,0.543338125,0.567606875
817,6/7/2019,Low,48,1373.76875,1347.4875,17.03708333,0.755572813,0.741118125,0.748345469
818,6/7/2019,Mid,48,2058.160417,2048.329167,16.863125,1.131988229,1.126581042,1.129284635
819,6/8/2019,High,48,1080.860417,993.2333333,16.81,0.594473229,0.546278333,0.570375781
820,6/8/2019,Low,48,1383.447917,1357.770833,17.245,0.760896354,0.746773958,0.753835156
821,6/8/2019,Mid,48,2061.252083,2051.466667,17.08208333,1.133688646,1.128306667,1.130997656
822,6/9/2019,High,48,1080.558333,993.0229167,16.86229167,0.594307083,0.546162604,0.570234844
823,6/9/2019,Low,48,1387.345833,1362.060417,17.34604167,0.763040208,0.749133229,0.756086719
824,6/9/2019,Mid,48,2060.6,2050.991667,17.20333333,1.13333,1.128045417,1.130687708
825,7/1/2019,High,48,1124.1375,1042.585417,18.98958333,0.618275625,0.573421979,0.595848802
826,7/1/2019,Low,48,1496.325,1478.089583,19.51083333,0.82297875,0.812949271,0.81796401
827,7/1/2019,Mid,48,1985.922917,1974.785417,19.06979167,1.092257604,1.086131979,1.089194792
828,7/10/2019,High,48,1116.864583,1035.202083,19.659375,0.614275521,0.569361146,0.591818333
829,7/10/2019,Low,48,1542.422917,1524.616667,20.36229167,0.848332604,0.838539167,0.843435885
830,7/10/2019,Mid,48,1982.5125,1971.48125,20.16166667,1.090381875,1.084314688,1.087348281
831,7/11/2019,High,48,1115.6625,1034,19.68083333,0.613614375,0.5687,0.591157188
832,7/11/2019,Low,48,1542.914583,1525.1625,20.37520833,0.848603021,0.838839375,0.843721198
833,7/11/2019,Mid,48,1974.8125,1963.98125,20.12708333,1.086146875,1.080189688,1.083168281
834,7/12/2019,High,48,1117.19375,1035.7625,19.79479167,0.614456563,0.569669375,0.592062969
835,7/12/2019,Low,48,1557.675,1540.40625,20.47416667,0.85672125,0.847223438,0.851972344
836,7/12/2019,Mid,48,1971.48125,1960.90625,20.19770833,1.084314688,1.078498438,1.081406563
837,7/13/2019,High,48,1118.9,1037.4375,19.906875,0.615395,0.570590625,0.592992813
838,7/13/2019,Low,48,1567.179167,1550.410417,20.58958333,0.861948542,0.852725729,0.857337135
839,7/13/2019,Mid,48,1968.858333,1958.51875,20.28208333,1.082872083,1.077185313,1.080028698
840,7/14/2019,High,48,1119.44375,1038.275,19.983125,0.615694063,0.57105125,0.593372656
841,7/14/2019,Low,48,1568.216667,1551.95625,20.65625,0.862519167,0.853575938,0.858047552
842,7/14/2019,Mid,48,1966.45,1955.808333,20.34895833,1.0815475,1.075694583,1.078621042
843,7/15/2019,High,48,1121.45,1040.6875,20.11041667,0.6167975,0.572378125,0.594587813
844,7/15/2019,Low,48,1566.389583,1550.047917,20.775,0.861514271,0.852526354,0.857020313
845,7/15/2019,Mid,48,1965.091667,1954.347917,20.42958333,1.080800417,1.074891354,1.077845885
846,7/16/2019,High,48,1120.966667,1040.097917,20.16125,0.616531667,0.572053854,0.59429276
847,7/16/2019,Low,48,1558.233333,1542.060417,20.8375,0.857028333,0.848133229,0.852580781
848,7/16/2019,Mid,48,1961.3875,1950.54375,20.48229167,1.078763125,1.072799063,1.075781094
849,7/17/2019,High,48,1122.75625,1042.183333,20.301875,0.617515938,0.573200833,0.595358385
850,7/17/2019,Low,48,1547.789583,1531.577083,20.98583333,0.851284271,0.842367396,0.846825833
851,7/17/2019,Mid,48,1958.845833,1948.122917,20.58,1.077365208,1.071467604,1.074416406
852,7/18/2019,High,48,1126.7875,1047.110417,20.55833333,0.619733125,0.575910729,0.597821927
853,7/18/2019,Low,48,1543.529167,1527.858333,21.25041667,0.848941042,0.840322083,0.844631563
854,7/18/2019,Mid,48,1959.158333,1948.45,20.77645833,1.077537083,1.0716475,1.074592292
855,7/19/2019,High,48,1129.3,1050.004167,20.74083333,0.621115,0.577502292,0.599308646
856,7/19/2019,Low,48,1539.654167,1523.995833,21.4525,0.846809792,0.838197708,0.84250375
857,7/19/2019,Mid,48,1954.214583,1943.235417,20.949375,1.074818021,1.068779479,1.07179875
858,7/2/2019,High,48,1123.902083,1042.34375,18.90833333,0.618146146,0.573289063,0.595717604
859,7/2/2019,Low,48,1491.510417,1472.4375,19.46375,0.820330729,0.809840625,0.815085677
860,7/2/2019,Mid,48,1980.90625,1969.816667,19.095625,1.089498438,1.083399167,1.086448802
861,7/20/2019,High,48,1133.65,1055.308333,20.96541667,0.6235075,0.580419583,0.601963542
862,7/20/2019,Low,48,1520.0875,1504.014583,21.71729167,0.836048125,0.827208021,0.831628073
863,7/20/2019,Mid,48,1972.208333,1961.46875,21.19166667,1.084714583,1.078807813,1.081761198
864,7/21/2019,High,48,1139.39375,1062.060417,21.26,0.626666563,0.584133229,0.605399896
865,7/21/2019,Low,48,1501.8125,1486.045833,22.03041667,0.825996875,0.817325208,0.821661042
866,7/21/2019,Mid,48,1986.816667,1976.1625,21.49520833,1.092749167,1.086889375,1.089819271
867,7/22/2019,High,48,1144.622917,1068.229167,21.53416667,0.629542604,0.587526042,0.608534323
868,7/22/2019,Low,48,1487.308333,1471.804167,22.29083333,0.818019583,0.809492292,0.813755938
869,7/22/2019,Mid,48,1995.354167,1984.5375,21.7575,1.097444792,1.091495625,1.094470208
870,7/23/2019,High,48,1145.129167,1068.939583,21.6425,0.629821042,0.587916771,0.608868906
871,7/23/2019,Low,48,1463.9,1446.1875,22.383125,0.805145,0.795403125,0.800274063
872,7/23/2019,Mid,48,2011.652083,2001.241667,21.94208333,1.106408646,1.100682917,1.103545781
873,7/24/2019,High,48,1136.275,1058.710417,21.41520833,0.62495125,0.582290729,0.60362099
874,7/24/2019,Low,48,1456.004167,1437.702083,22.12020833,0.800802292,0.790736146,0.795769219
